nim,prodi,predikat,tanggal_lulus,tgl_masuk,status_masuk,jenis_kelamin,tahun_lahir,status_pegawai
16416286206076,86206,Sangat Memuaskan,2022-08-31,2016-09-11,0,1,1994,0
16416286206079,86206,Pujian,2021-06-11,2016-09-11,0,0,1996,0
16416286206081,86206,Pujian,2020-11-19,2016-09-11,0,0,1996,1
16416286206083,86206,Pujian,2020-10-31,2016-09-11,0,0,1998,1
16416286206084,86206,Sangat Memuaskan,2023-01-31,2016-09-11,0,0,1997,0
16416286206085,86206,Pujian,2020-10-31,2016-09-11,0,0,1997,1
16416286206086,86206,Pujian,2020-12-16,2016-09-11,0,0,1995,1
16416286206087,86206,Pujian,2021-06-30,2016-09-11,0,1,1991,1
16416286206088,86206,Sangat Memuaskan,2023-01-31,2016-09-11,0,0,1997,1
16416286206089,86206,Pujian,2020-12-16,2016-09-11,0,0,1999,1
16416286206091,86206,Sangat Memuaskan,2021-06-11,2016-09-11,0,1,1997,0
16416286206092,86206,Pujian,2020-12-16,2016-09-11,0,1,1996,1
16416286206094,86206,Pujian,2020-12-16,2016-09-11,0,1,1996,1
16416286206096,86206,Pujian,2020-11-10,2016-09-11,0,0,1999,0
16416286206098,86206,Pujian,2020-11-10,2016-09-11,0,0,1995,1
16416286206101,86206,Pujian,2020-12-16,2016-09-11,0,0,1995,0
16416286206102,86206,Pujian,2020-11-10,2016-09-11,0,1,1998,1
16416286206103,86206,Sangat Memuaskan,2023-01-31,2016-09-11,0,0,1998,1
16416286206104,86206,Pujian,2020-10-31,2016-09-11,0,0,1996,0
16416286206105,86206,Pujian,2020-10-31,2016-09-11,0,1,1998,1
16416286206106,86206,Pujian,2022-08-31,2016-09-11,0,0,1997,0
16416286206107,86206,Pujian,2021-06-11,2016-09-11,0,0,1998,1
16416286206108,86206,Pujian,2021-06-11,2016-09-11,0,0,1998,0
16416286206110,86206,Pujian,2020-10-31,2016-09-11,0,0,1997,1
16416286206112,86206,Pujian,2020-11-10,2016-09-11,0,0,1998,0
16416286206113,86206,Pujian,2020-12-16,2016-09-11,0,0,1998,0
16416286206114,86206,Pujian,2020-10-31,2016-09-11,0,0,1998,0
16416286206115,86206,Pujian,2020-11-10,2016-09-11,0,0,1998,0
16416286206117,86206,Pujian,2020-12-16,2016-09-11,0,0,1999,1
16416286206118,86206,Pujian,2020-11-10,2016-09-11,0,0,1996,0
16416286206119,86206,Pujian,2021-07-02,2016-09-11,0,0,1996,1
16416286206120,86206,Pujian,2020-10-31,2016-09-11,0,0,1998,1
16416286206121,86206,Sangat Memuaskan,2021-06-11,2016-09-11,0,1,1997,1
16416286206123,86206,Sangat Memuaskan,2023-01-31,2016-09-11,0,0,1996,0
16416286206124,86206,Sangat Memuaskan,2021-12-10,2016-09-11,0,0,1998,0
16416286206125,86206,Sangat Memuaskan,2023-08-29,2016-09-11,0,1,1997,0
16416286206126,86206,Pujian,2020-11-10,2016-09-11,0,0,1996,1
16416286206128,86206,Pujian,2020-11-10,2016-09-11,0,0,1996,0
16416286206129,86206,Pujian,2020-11-19,2016-09-11,0,0,1998,0
16416286206131,86206,Pujian,2020-11-10,2016-09-11,0,0,1999,0
16416286206132,86206,Sangat Memuaskan,2021-12-10,2016-09-11,0,0,1998,1
16416286206133,86206,Sangat Memuaskan,2021-06-30,2016-09-11,0,0,1998,0
16416286206134,86206,Sangat Memuaskan,2023-01-31,2016-09-11,0,1,1997,0
16416286206135,86206,Pujian,2021-06-11,2016-09-11,0,0,1998,0
16416286206138,86206,Pujian,2020-10-31,2016-09-11,0,1,1998,1
16416286206140,86206,Pujian,2020-11-19,2016-09-11,0,0,1997,1
16416286206141,86206,Pujian,2020-11-19,2016-09-11,0,0,1996,0
16416286206142,86206,Pujian,2020-11-10,2016-09-11,0,0,1998,1
16416286206146,86206,Sangat Memuaskan,2023-08-11,2016-09-11,0,0,1997,0
16416286206152,86206,Pujian,2020-11-10,2016-09-11,0,0,1989,0
16416286206154,86206,Pujian,2020-12-16,2016-09-11,0,1,1992,0
16416286206160,86206,Sangat Memuaskan,2023-07-29,2016-09-11,0,1,1995,1
16416286206162,86206,Sangat Memuaskan,2021-12-14,2016-09-11,0,0,1998,0
16416286206165,86206,Pujian,2019-08-29,2016-09-11,1,0,1997,1
16416287205002,87205,Pujian,2021-04-02,2016-09-11,0,0,1996,0
16416287205003,87205,Sangat Memuaskan,2020-12-01,2016-09-11,0,1,1997,0
16416287205005,87205,Pujian,2021-04-02,2016-09-11,0,1,1996,1
16416287205007,87205,Pujian,2020-11-27,2016-09-11,0,0,1997,1
16416287205009,87205,Pujian,2020-11-27,2016-09-11,0,0,1998,1
16416287205011,87205,Pujian,2020-12-01,2016-09-11,0,0,1998,0
16416287205013,87205,Sangat Memuaskan,2021-04-02,2016-09-11,0,0,1995,1
16416287205016,87205,Sangat Memuaskan,2021-07-19,2016-09-11,0,1,1995,0
16416287205018,87205,Pujian,2021-04-02,2016-09-11,0,0,1998,1
16416287205019,87205,Pujian,2020-11-27,2016-09-11,0,0,1998,0
16416287205020,87205,Pujian,2020-11-27,2016-09-11,0,0,1996,0
16416287205023,87205,Sangat Memuaskan,2022-05-25,2016-09-11,0,1,1996,0
16416287205027,87205,Pujian,2020-11-27,2016-09-11,0,0,1997,0
16416287205030,87205,Pujian,2021-04-02,2016-09-11,0,0,1996,0
16416287205031,87205,Pujian,2020-12-01,2016-09-11,0,0,1997,0
16416287205032,87205,Pujian,2020-12-01,2016-09-11,0,1,1997,0
16416287205033,87205,Sangat Memuaskan,2021-07-19,2016-09-11,0,0,1995,0
16416287205034,87205,Pujian,2021-04-02,2016-09-11,0,1,1998,1
16416287205035,87205,Pujian,2020-12-01,2016-09-11,0,1,1998,0
16416287205036,87205,Pujian,2020-11-27,2016-09-11,0,0,1997,1
16416287205037,87205,Sangat Memuaskan,2020-12-01,2016-09-11,0,1,1998,0
16416287205040,87205,Sangat Memuaskan,2021-11-18,2016-09-11,0,0,1996,0
16416287205041,87205,Sangat Memuaskan,2023-02-28,2016-09-11,0,1,1997,0
16416287205044,87205,Pujian,2020-12-01,2016-09-11,0,1,1998,0
16416287205046,87205,Sangat Memuaskan,2021-11-18,2016-09-11,0,0,1997,0
16416287205047,87205,Pujian,2020-12-01,2016-09-11,0,1,1991,0
16416287205049,87205,Sangat Memuaskan,2021-04-02,2016-09-11,0,0,1982,0
16416287205050,87205,Pujian,2020-11-27,2016-09-11,0,0,1996,0
16416287205055,87205,Sangat Memuaskan,2020-12-01,2016-09-11,0,1,1996,0
16416287205056,87205,Sangat Memuaskan,2020-11-27,2016-09-11,0,1,1994,1
16416287205059,87205,Pujian,2021-10-11,2016-09-11,0,1,1997,0
16416287205060,87205,Sangat Memuaskan,2020-11-27,2016-09-11,0,1,1997,0
17416226201001,26201,Sangat Memuaskan,2023-08-31,2017-09-10,0,1,1996,1
17416226201002,26201,Pujian,2022-07-07,2017-09-10,0,1,1995,1
17416226201009,26201,Pujian,2022-07-07,2017-09-10,0,1,1994,1
17416226201014,26201,Sangat Memuaskan,2021-12-10,2017-09-10,0,1,1998,1
17416226201016,26201,Pujian,2021-08-20,2017-09-10,0,1,1990,1
17416226201019,26201,Sangat Memuaskan,2021-08-31,2017-09-10,0,1,1998,0
17416226201022,26201,Sangat Memuaskan,2021-12-10,2017-09-10,0,1,1992,1
17416226201028,26201,Pujian,2021-08-20,2017-09-10,0,1,1997,1
17416226201032,26201,Sangat Memuaskan,2021-12-10,2017-09-10,0,1,1998,1
17416226201033,26201,Sangat Memuaskan,2022-07-07,2017-09-10,0,1,1998,1
17416226201039,26201,Pujian,2023-02-16,2017-09-10,0,1,1993,1
17416226201041,26201,Pujian,2021-08-20,2017-09-10,0,1,1997,1
17416226201042,26201,Pujian,2021-08-31,2017-09-10,0,1,1996,1
17416226201054,26201,Pujian,2023-07-18,2017-09-10,0,1,1998,1
17416226201055,26201,Pujian,2021-08-20,2017-09-10,0,1,1998,1
17416226201057,26201,Pujian,2021-08-31,2017-09-10,0,1,1994,1
17416226201058,26201,Pujian,2023-02-16,2017-09-10,0,1,1983,1
17416226201062,26201,Pujian,2021-08-31,2017-09-10,0,1,1995,1
17416226201066,26201,Pujian,2022-06-23,2017-09-10,0,1,1997,1
17416226201069,26201,Pujian,2021-08-31,2017-09-10,0,1,1992,1
17416226201072,26201,Sangat Memuaskan,2022-08-31,2017-09-10,0,0,1996,0
17416226201076,26201,Pujian,2021-08-20,2017-09-10,0,1,1996,1
17416226201083,26201,Sangat Memuaskan,2022-07-07,2017-09-10,0,1,1998,1
17416226201088,26201,Pujian,2021-12-10,2017-09-10,0,1,1992,1
17416226201089,26201,Sangat Memuaskan,2022-08-31,2017-09-10,0,1,1998,1
17416226201090,26201,Pujian,2022-07-07,2017-09-10,0,1,1996,1
17416226201093,26201,Pujian,2021-08-20,2017-09-10,0,1,1988,1
17416226201103,26201,Sangat Memuaskan,2022-07-07,2017-09-10,0,1,1999,0
17416226201104,26201,Sangat Memuaskan,2021-12-10,2017-09-10,0,1,1998,0
17416226201105,26201,Pujian,2022-07-07,2017-09-10,0,1,1997,1
17416226201106,26201,Sangat Memuaskan,2022-07-07,2017-09-10,0,1,1998,1
17416226201112,26201,Pujian,2021-08-31,2017-09-10,0,1,1999,1
17416226201129,26201,Pujian,2021-08-31,2017-09-10,0,1,1996,1
17416226201130,26201,Sangat Memuaskan,2021-12-10,2017-09-10,0,1,1991,1
17416226201133,26201,Sangat Memuaskan,2023-02-16,2017-09-10,0,1,1996,1
17416226201134,26201,Sangat Memuaskan,2021-12-10,2017-09-10,0,1,2000,0
17416226201138,26201,Pujian,2022-08-31,2017-09-10,0,1,1999,0
17416226201141,26201,Pujian,2023-02-16,2017-09-10,0,1,1995,1
17416226201144,26201,Pujian,2021-08-31,2017-09-10,0,1,1995,1
17416226201150,26201,Pujian,2021-08-31,2017-09-10,0,1,1997,1
17416226201154,26201,Pujian,2022-07-07,2017-09-10,0,1,1996,1
17416226201165,26201,Pujian,2021-08-31,2017-09-10,0,0,1997,1
17416226201168,26201,Pujian,2022-07-07,2017-09-10,0,1,1998,0
17416226201171,26201,Pujian,2022-06-23,2017-09-10,0,1,1999,0
17416226201172,26201,Sangat Memuaskan,2021-12-10,2017-09-10,0,1,1997,1
17416226201173,26201,Sangat Memuaskan,2021-08-31,2017-09-10,0,1,1999,0
17416226201174,26201,Sangat Memuaskan,2022-07-07,2017-09-10,0,1,1998,1
17416226201175,26201,Pujian,2021-12-10,2017-09-10,0,1,1996,1
17416226201176,26201,Pujian,2022-07-07,2017-09-10,0,1,1999,0
17416226201178,26201,Pujian,2022-06-23,2017-09-10,0,1,1998,0
17416226201179,26201,Pujian,2021-08-20,2017-09-10,0,1,1996,0
17416226201185,26201,Pujian,2021-08-31,2017-09-10,0,0,1999,1
17416226201188,26201,Sangat Memuaskan,2023-08-31,2017-09-10,0,0,2000,0
17416226201190,26201,Sangat Memuaskan,2021-12-10,2017-09-10,0,0,1999,1
17416226201192,26201,Sangat Memuaskan,2022-08-31,2017-09-10,0,1,1998,0
17416226201194,26201,Sangat Memuaskan,2023-08-31,2017-09-10,0,1,1998,1
17416226201195,26201,Pujian,2021-08-31,2017-09-10,0,1,1986,1
17416226201197,26201,Sangat Memuaskan,2022-06-23,2017-09-10,0,1,1999,0
17416226201201,26201,Pujian,2022-08-31,2017-09-10,0,0,1998,1
17416226201204,26201,Sangat Memuaskan,2021-12-10,2017-09-10,0,1,1999,0
17416226201209,26201,Pujian,2021-08-31,2017-09-10,0,0,1999,0
17416226201213,26201,Sangat Memuaskan,2021-08-31,2017-09-10,0,0,1999,0
17416226201216,26201,Pujian,2021-08-31,2017-09-10,0,1,1997,0
17416226201219,26201,Pujian,2021-08-31,2017-09-10,0,0,1999,0
17416226201220,26201,Pujian,2021-08-31,2017-09-10,0,1,1992,1
17416226201222,26201,Pujian,2021-12-10,2017-09-10,0,1,1999,0
17416226201228,26201,Sangat Memuaskan,2022-08-31,2017-09-10,0,1,1998,0
17416226201229,26201,Sangat Memuaskan,2021-08-31,2017-09-10,0,1,1998,1
17416226201257,26201,Pujian,2021-08-31,2017-09-10,0,1,1994,1
17416226201258,26201,Pujian,2021-08-20,2017-09-10,0,1,1997,0
17416226201264,26201,Sangat Memuaskan,2021-12-10,2017-09-10,0,1,1993,1
17416226201274,26201,Pujian,2022-07-07,2017-09-10,0,1,1993,1
17416226201278,26201,Sangat Memuaskan,2021-08-31,2017-09-10,0,1,1988,1
17416226201285,26201,Sangat Memuaskan,2022-06-23,2017-09-10,0,1,2000,0
17416226201289,26201,Pujian,2022-07-07,2017-09-10,0,1,1998,1
17416226201294,26201,Pujian,2022-08-31,2017-09-10,0,1,1998,1
17416226201299,26201,Pujian,2021-08-31,2017-09-10,0,1,1991,1
17416226201305,26201,Pujian,2022-06-23,2017-09-10,0,1,1994,1
17416226201318,26201,Sangat Memuaskan,2022-08-31,2017-09-10,0,1,1994,1
17416226201319,26201,Sangat Memuaskan,2022-08-31,2017-09-10,0,0,1999,1
17416226201321,26201,Sangat Memuaskan,2023-07-18,2017-09-10,0,1,1993,1
17416226201324,26201,Sangat Memuaskan,2023-08-25,2017-09-10,0,0,1997,1
17416226201325,26201,Sangat Memuaskan,2022-07-07,2017-09-10,0,1,1994,0
17416226201330,26201,Sangat Memuaskan,2023-02-16,2017-09-10,0,1,1998,0
17416226201334,26201,Sangat Memuaskan,2020-08-31,2017-09-10,0,0,1998,0
17416248201002,48201,Sangat Memuaskan,2021-08-28,2017-09-10,0,0,1999,0
17416248201003,48201,Sangat Memuaskan,2021-08-27,2017-09-10,0,0,1996,1
17416248201004,48201,Sangat Memuaskan,2021-08-25,2017-09-10,0,0,1998,0
17416248201006,48201,Sangat Memuaskan,2021-08-25,2017-09-10,0,0,1996,1
17416248201007,48201,Sangat Memuaskan,2021-08-25,2017-09-10,0,1,1999,0
17416248201008,48201,Sangat Memuaskan,2021-08-26,2017-09-10,0,0,1999,0
17416248201009,48201,Sangat Memuaskan,2021-08-28,2017-09-10,0,0,1999,0
17416248201010,48201,Sangat Memuaskan,2021-08-25,2017-09-10,0,1,1995,1
17416248201011,48201,Sangat Memuaskan,2021-08-26,2017-09-10,0,0,1999,1
17416248201013,48201,Sangat Memuaskan,2021-08-26,2017-09-10,0,0,2000,0
17416248201015,48201,Sangat Memuaskan,2021-08-26,2017-09-10,0,0,1998,1
17416248201016,48201,Sangat Memuaskan,2021-08-26,2017-09-10,0,0,1995,1
17416248201017,48201,Pujian,2021-08-25,2017-09-10,0,0,1999,0
17416248201018,48201,Sangat Memuaskan,2021-08-28,2017-09-10,0,0,1998,0
17416248201019,48201,Sangat Memuaskan,2021-08-25,2017-09-10,0,1,1996,1
17416248201020,48201,Sangat Memuaskan,2021-08-26,2017-09-10,0,0,1997,1
17416248201021,48201,Sangat Memuaskan,2021-08-25,2017-09-10,0,0,1999,0
17416248201022,48201,Pujian,2021-08-25,2017-09-10,0,0,1999,0
17416248201023,48201,Sangat Memuaskan,2021-08-25,2017-09-10,0,0,2000,0
17416248201024,48201,Sangat Memuaskan,2021-08-25,2017-09-10,0,0,1999,0
17416248201025,48201,Sangat Memuaskan,2021-08-26,2017-09-10,0,0,1998,1
17416248201028,48201,Sangat Memuaskan,2021-08-25,2017-09-10,0,0,1999,1
17416248201029,48201,Sangat Memuaskan,2021-08-25,2017-09-10,0,0,1999,0
17416248201031,48201,Sangat Memuaskan,2021-08-26,2017-09-10,0,1,1998,0
17416248201032,48201,Pujian,2021-08-25,2017-09-10,0,0,1998,1
17416248201033,48201,Sangat Memuaskan,2021-08-26,2017-09-10,0,0,2000,0
17416248201035,48201,Memuaskan,2022-08-31,2017-09-10,0,1,1996,1
17416248201036,48201,Sangat Memuaskan,2023-08-29,2017-09-10,0,0,1998,1
17416248201037,48201,Sangat Memuaskan,2021-08-27,2017-09-10,0,0,1999,0
17416248201039,48201,Sangat Memuaskan,2021-08-26,2017-09-10,0,1,1998,1
17416248201040,48201,Sangat Memuaskan,2021-08-27,2017-09-10,0,0,1997,1
17416248201043,48201,Sangat Memuaskan,2021-08-28,2017-09-10,0,1,1999,1
17416248201044,48201,Pujian,2021-08-25,2017-09-10,0,0,1990,1
17416248201045,48201,Sangat Memuaskan,2021-08-28,2017-09-10,0,0,1999,0
